0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90
1.13514,1.13304,1.13093,1.12883,1.12673,1.12463,1.12167,1.11625,1.11084,1.10545,1.10007,1.09470,1.09132,1.09023,1.08914,1.08805,1.08697,1.08590,1.08309,1.07883,1.07459,1.07039,1.06621,1.06206,1.05725,1.05155,1.04589,1.04028,1.03471,1.02920,1.02375,1.01766,1.01164,1.00568,0.99979,0.99397,0.98821,0.98242,0.97593,0.96954,0.96323,0.95701,0.95089,0.94486,0.93893,0.93206,0.92454,0.91715,0.90989,0.90278,0.89581,0.88898,0.88229,0.87576,0.86858,0.86146,0.85451,0.84774,0.84115,0.83474,0.82852,0.82248,0.81662,0.81096,0.80549,0.80020,0.79512,0.79023,0.78553,0.78104,0.77674,0.77265,0.76875,0.76507,0.76158,0.75830,0.75523,0.75237,0.74971,0.74727,0.74503,0.74301,0.74120,0.73959,0.73821,0.73703,0.73607,0.73532,0.73478,0.73446,0.73436
0.68080,0.68067,0.68055,0.68043,0.68030,0.68018,0.67997,0.67952,0.67906,0.67861,0.67816,0.67771,0.67677,0.67525,0.67373,0.67222,0.67072,0.66923,0.66828,0.66778,0.66729,0.66680,0.66632,0.66584,0.66537,0.66492,0.66448,0.66404,0.66361,0.66318,0.66275,0.66205,0.66135,0.66066,0.65998,0.65930,0.65864,0.65790,0.65661,0.65535,0.65410,0.65287,0.65166,0.65046,0.64929,0.64788,0.64632,0.64479,0.64328,0.64180,0.64035,0.63893,0.63754,0.63619,0.63441,0.63262,0.63086,0.62916,0.62749,0.62588,0.62431,0.62278,0.62131,0.61988,0.61850,0.61717,0.61588,0.61465,0.61347,0.61233,0.61125,0.61022,0.60923,0.60830,0.60742,0.60660,0.60582,0.60510,0.60443,0.60381,0.60325,0.60274,0.60228,0.60188,0.60153,0.60123,0.60099,0.60080,0.60067,0.60058,0.60056
